Time,Price
2019-11-13 17:54:59.999,8760.71
2019-11-13 17:55:59.999,8763.5
2019-11-13 17:56:59.999,8766.4
2019-11-13 17:57:59.999,8763.59
2019-11-13 17:58:59.999,8764.8
2019-11-13 17:59:59.999,8764.62
2019-11-13 18:00:59.999,8767.24
2019-11-13 18:01:59.999,8768.78
2019-11-13 18:02:59.999,8769.87
2019-11-13 18:03:59.999,8769.45
2019-11-13 18:04:59.999,8770.78
2019-11-13 18:05:59.999,8769.08
2019-11-13 18:06:59.999,8771.08
2019-11-13 18:07:59.999,8772.18
2019-11-13 18:08:59.999,8772.39
2019-11-13 18:09:59.999,8774.94
2019-11-13 18:10:59.999,8772.19
2019-11-13 18:11:59.999,8769.53
2019-11-13 18:12:59.999,8767.07
2019-11-13 18:13:59.999,8765.12
2019-11-13 18:14:59.999,8760.71
2019-11-13 18:15:59.999,8765.38
2019-11-13 18:16:59.999,8768.42
2019-11-13 18:17:59.999,8771.16
2019-11-13 18:18:59.999,8774.88
2019-11-13 18:19:59.999,8772.53
2019-11-13 18:20:59.999,8772.54
2019-11-13 18:21:59.999,8771.61
2019-11-13 18:22:59.999,8772.74
2019-11-13 18:23:59.999,8773.75
2019-11-13 18:24:59.999,8773.77
2019-11-13 18:25:59.999,8778.45
2019-11-13 18:26:59.999,8780.07
2019-11-13 18:27:59.999,8773.83
2019-11-13 18:28:59.999,8771.17
2019-11-13 18:29:59.999,8772.93
2019-11-13 18:30:59.999,8779.18
2019-11-13 18:31:59.999,8780.9
2019-11-13 18:32:59.999,8782.5
2019-11-13 18:33:59.999,8776.04
2019-11-13 18:34:59.999,8775.24
2019-11-13 18:35:59.999,8775.89
2019-11-13 18:36:59.999,8773.07
2019-11-13 18:37:59.999,8771.13
2019-11-13 18:38:59.999,8774.06
2019-11-13 18:39:59.999,8772.32
2019-11-13 18:40:59.999,8775.97
2019-11-13 18:41:59.999,8777.77
2019-11-13 18:42:59.999,8773.43
2019-11-13 18:43:59.999,8777.49
2019-11-13 18:44:59.999,8774.94
2019-11-13 18:45:59.999,8778.7
2019-11-13 18:46:59.999,8781.08
2019-11-13 18:47:59.999,8777.05
2019-11-13 18:48:59.999,8778.35
2019-11-13 18:49:59.999,8776.49
2019-11-13 18:50:59.999,8770.59
2019-11-13 18:51:59.999,8771.27
2019-11-13 18:52:59.999,8770.42
2019-11-13 18:53:59.999,8769.79
2019-11-13 18:54:59.999,8769.89
2019-11-13 18:55:59.999,8769.69
2019-11-13 18:56:59.999,8769.1
2019-11-13 18:57:59.999,8765.57
2019-11-13 18:58:59.999,8768.58
2019-11-13 18:59:59.999,8769.63
2019-11-13 19:00:59.999,8772.41
2019-11-13 19:01:59.999,8771.82
2019-11-13 19:02:59.999,8772.94
2019-11-13 19:03:59.999,8772.98
2019-11-13 19:04:59.999,8768.56
2019-11-13 19:05:59.999,8773.04
2019-11-13 19:06:59.999,8771.4
2019-11-13 19:07:59.999,8767.98
2019-11-13 19:08:59.999,8769.93
2019-11-13 19:09:59.999,8769.54
2019-11-13 19:10:59.999,8768.74
2019-11-13 19:11:59.999,8768.97
2019-11-13 19:12:59.999,8772.28
2019-11-13 19:13:59.999,8775.2
2019-11-13 19:14:59.999,8769.7
2019-11-13 19:15:59.999,8769.81
2019-11-13 19:16:59.999,8773.86
2019-11-13 19:17:59.999,8769.58
2019-11-13 19:18:59.999,8768.56
2019-11-13 19:19:59.999,8768.98
2019-11-13 19:20:59.999,8770.51
2019-11-13 19:21:59.999,8768.4
2019-11-13 19:22:59.999,8767.6
2019-11-13 19:23:59.999,8765.0
2019-11-13 19:24:59.999,8765.01
2019-11-13 19:25:59.999,8770.79
2019-11-13 19:26:59.999,8773.77
2019-11-13 19:27:59.999,8776.65
2019-11-13 19:28:59.999,8779.87
2019-11-13 19:29:59.999,8778.39
2019-11-13 19:30:59.999,8774.67
2019-11-13 19:31:59.999,8773.56
2019-11-13 19:32:59.999,8768.16
2019-11-13 19:33:59.999,8771.9
2019-11-13 19:34:59.999,8771.6
2019-11-13 19:35:59.999,8765.63
2019-11-13 19:36:59.999,8763.61
2019-11-13 19:37:59.999,8763.56
2019-11-13 19:38:59.999,8768.85
2019-11-13 19:39:59.999,8763.15
2019-11-13 19:40:59.999,8764.34
2019-11-13 19:41:59.999,8770.5
2019-11-13 19:42:59.999,8764.51
2019-11-13 19:43:59.999,8763.34
2019-11-13 19:44:59.999,8769.3
2019-11-13 19:45:59.999,8768.8
2019-11-13 19:46:59.999,8768.0
2019-11-13 19:47:59.999,8769.03
2019-11-13 19:48:59.999,8763.6
2019-11-13 19:49:59.999,8768.4
2019-11-13 19:50:59.999,8768.03
2019-11-13 19:51:59.999,8764.65
2019-11-13 19:52:59.999,8768.5
2019-11-13 19:53:59.999,8763.67
2019-11-13 19:54:59.999,8763.16
2019-11-13 19:55:59.999,8764.06
2019-11-13 19:56:59.999,8761.95
2019-11-13 19:57:59.999,8759.9
2019-11-13 19:58:59.999,8763.97
2019-11-13 19:59:59.999,8756.69
2019-11-13 20:00:59.999,8757.08
2019-11-13 20:01:59.999,8760.73
2019-11-13 20:02:59.999,8762.66
2019-11-13 20:03:59.999,8759.06
2019-11-13 20:04:59.999,8759.52
2019-11-13 20:05:59.999,8759.07
2019-11-13 20:06:59.999,8757.14
2019-11-13 20:07:59.999,8756.29
2019-11-13 20:08:59.999,8758.31
2019-11-13 20:09:59.999,8758.35
2019-11-13 20:10:59.999,8754.97
2019-11-13 20:11:59.999,8755.0
2019-11-13 20:12:59.999,8755.94
2019-11-13 20:13:59.999,8758.85
2019-11-13 20:14:59.999,8760.16
2019-11-13 20:15:59.999,8757.22
2019-11-13 20:16:59.999,8759.72
2019-11-13 20:17:59.999,8756.49
2019-11-13 20:18:59.999,8761.49
2019-11-13 20:19:59.999,8759.28
2019-11-13 20:20:59.999,8760.24
2019-11-13 20:21:59.999,8763.43
2019-11-13 20:22:59.999,8765.93
2019-11-13 20:23:59.999,8761.68
2019-11-13 20:24:59.999,8761.8
2019-11-13 20:25:59.999,8763.49
2019-11-13 20:26:59.999,8766.21
2019-11-13 20:27:59.999,8761.29
2019-11-13 20:28:59.999,8759.55
2019-11-13 20:29:59.999,8757.75
2019-11-13 20:30:59.999,8762.59
2019-11-13 20:31:59.999,8763.93
2019-11-13 20:32:59.999,8764.09
2019-11-13 20:33:59.999,8764.37
2019-11-13 20:34:59.999,8763.99
2019-11-13 20:35:59.999,8767.69
2019-11-13 20:36:59.999,8766.82
2019-11-13 20:37:59.999,8761.82
2019-11-13 20:38:59.999,8766.73
2019-11-13 20:39:59.999,8762.8
2019-11-13 20:40:59.999,8763.43
2019-11-13 20:41:59.999,8768.65
2019-11-13 20:42:59.999,8768.5
2019-11-13 20:43:59.999,8775.09
2019-11-13 20:44:59.999,8775.14
2019-11-13 20:45:59.999,8776.61
2019-11-13 20:46:59.999,8772.64
2019-11-13 20:47:59.999,8772.33
2019-11-13 20:48:59.999,8776.22
2019-11-13 20:49:59.999,8772.94
2019-11-13 20:50:59.999,8773.75
2019-11-13 20:51:59.999,8773.63
2019-11-13 20:52:59.999,8773.65
2019-11-13 20:53:59.999,8781.3
2019-11-13 20:54:59.999,8777.78
2019-11-13 20:55:59.999,8779.52
2019-11-13 20:56:59.999,8780.65
2019-11-13 20:57:59.999,8772.76
2019-11-13 20:58:59.999,8777.82
2019-11-13 20:59:59.999,8778.4
2019-11-13 21:00:59.999,8781.8
2019-11-13 21:01:59.999,8786.11
2019-11-13 21:02:59.999,8782.38
2019-11-13 21:03:59.999,8787.14
2019-11-13 21:04:59.999,8786.13
2019-11-13 21:05:59.999,8782.97
2019-11-13 21:06:59.999,8783.0
2019-11-13 21:07:59.999,8782.0
2019-11-13 21:08:59.999,8775.8
2019-11-13 21:09:59.999,8777.24
2019-11-13 21:10:59.999,8779.67
2019-11-13 21:11:59.999,8779.43
2019-11-13 21:12:59.999,8782.97
2019-11-13 21:13:59.999,8780.27
2019-11-13 21:14:59.999,8784.38
2019-11-13 21:15:59.999,8787.19
2019-11-13 21:16:59.999,8787.16
2019-11-13 21:17:59.999,8782.52
2019-11-13 21:18:59.999,8783.39
2019-11-13 21:19:59.999,8780.29
2019-11-13 21:20:59.999,8782.41
2019-11-13 21:21:59.999,8783.17
2019-11-13 21:22:59.999,8783.47
2019-11-13 21:23:59.999,8782.0
2019-11-13 21:24:59.999,8781.94
2019-11-13 21:25:59.999,8778.54
2019-11-13 21:26:59.999,8792.19
2019-11-13 21:27:59.999,8788.65
2019-11-13 21:28:59.999,8791.86
2019-11-13 21:29:59.999,8790.03
2019-11-13 21:30:59.999,8780.8
2019-11-13 21:31:59.999,8775.4
2019-11-13 21:32:59.999,8775.9
2019-11-13 21:33:59.999,8777.76
2019-11-13 21:34:59.999,8764.72
2019-11-13 21:35:59.999,8766.84
2019-11-13 21:36:59.999,8767.89
2019-11-13 21:37:59.999,8774.72
2019-11-13 21:38:59.999,8762.63
2019-11-13 21:39:59.999,8763.97
2019-11-13 21:40:59.999,8765.62
2019-11-13 21:41:59.999,8761.9
2019-11-13 21:42:59.999,8764.36
2019-11-13 21:43:59.999,8765.47
2019-11-13 21:44:59.999,8766.27
2019-11-13 21:45:59.999,8766.5
2019-11-13 21:46:59.999,8763.62
2019-11-13 21:47:59.999,8765.37
2019-11-13 21:48:59.999,8762.98
2019-11-13 21:49:59.999,8767.05
2019-11-13 21:50:59.999,8763.41
2019-11-13 21:51:59.999,8764.58
2019-11-13 21:52:59.999,8768.19
2019-11-13 21:53:59.999,8768.58
2019-11-13 21:54:59.999,8769.71
2019-11-13 21:55:59.999,8770.54
2019-11-13 21:56:59.999,8768.67
2019-11-13 21:57:59.999,8766.21
2019-11-13 21:58:59.999,8767.08
2019-11-13 21:59:59.999,8763.32
2019-11-13 22:00:59.999,8764.43
2019-11-13 22:01:59.999,8768.97
2019-11-13 22:02:59.999,8768.16
2019-11-13 22:03:59.999,8768.4
2019-11-13 22:04:59.999,8772.46
2019-11-13 22:05:59.999,8772.19
2019-11-13 22:06:59.999,8770.45
2019-11-13 22:07:59.999,8769.23
2019-11-13 22:08:59.999,8769.66
2019-11-13 22:09:59.999,8768.68
2019-11-13 22:10:59.999,8766.93
2019-11-13 22:11:59.999,8769.96
2019-11-13 22:12:59.999,8768.84
2019-11-13 22:13:59.999,8768.3
2019-11-13 22:14:59.999,8770.61
2019-11-13 22:15:59.999,8770.81
2019-11-13 22:16:59.999,8770.42
2019-11-13 22:17:59.999,8773.04
2019-11-13 22:18:59.999,8772.14
2019-11-13 22:19:59.999,8771.28
2019-11-13 22:20:59.999,8770.35
2019-11-13 22:21:59.999,8771.63
2019-11-13 22:22:59.999,8771.15
2019-11-13 22:23:59.999,8771.75
2019-11-13 22:24:59.999,8770.97
2019-11-13 22:25:59.999,8767.05
2019-11-13 22:26:59.999,8767.09
2019-11-13 22:27:59.999,8762.04
2019-11-13 22:28:59.999,8763.48
2019-11-13 22:29:59.999,8762.26
2019-11-13 22:30:59.999,8762.45
2019-11-13 22:31:59.999,8761.0
2019-11-13 22:32:59.999,8759.57
2019-11-13 22:33:59.999,8756.86
2019-11-13 22:34:59.999,8762.4
2019-11-13 22:35:59.999,8761.87
2019-11-13 22:36:59.999,8769.94
2019-11-13 22:37:59.999,8768.59
2019-11-13 22:38:59.999,8770.45
2019-11-13 22:39:59.999,8770.44
2019-11-13 22:40:59.999,8771.39
2019-11-13 22:41:59.999,8767.56
2019-11-13 22:42:59.999,8769.0
2019-11-13 22:43:59.999,8770.02
2019-11-13 22:44:59.999,8769.43
2019-11-13 22:45:59.999,8767.11
2019-11-13 22:46:59.999,8766.74
2019-11-13 22:47:59.999,8770.82
2019-11-13 22:48:59.999,8771.19
2019-11-13 22:49:59.999,8767.21
2019-11-13 22:50:59.999,8767.96
2019-11-13 22:51:59.999,8774.16
2019-11-13 22:52:59.999,8776.11
2019-11-13 22:53:59.999,8774.29
2019-11-13 22:54:59.999,8774.05
2019-11-13 22:55:59.999,8773.31
